status,country,provider,source,name,id,future_programmes,future_hours,desc_pct,winner,covered_by,reason,integration_status,url
INVALID_SOURCE,,epgshare,EG1,صدى البلد دراما,صدى.البلد.دراما.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,عمان,عمان.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,فوكس,فوكس.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,فوكس أكشن موفيز,فوكس.أكشن.موفيز.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,فوكس موفيز,فوكس.موفيز.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,قطر,قطر.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,قناة مصر الأولى,قناة.مصر.الأولى.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,ماسبيرو زمان,ماسبيرو.زمان.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,مساواة,مساواة.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,ميكس,ميكس.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,ميكس بالعربي,ميكس.بالعربي.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,ميكس وان,ميكس.وان.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,ناشونال جيوجرافيك أبو ظبي,ناشونال.جيوجرافيك.أبو.ظبي.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,نايل دراما,نايل.دراما.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,نايل كوميدي,نايل.كوميدي.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,نايل لايف,نايل.لايف.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,نتورك بالعربية,نتورك.بالعربية.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,نسمة,نسمة.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,EG1,يو تي في,يو.تي.في.eg,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 238 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Al Aan TV,Al.Aan.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Al Dafrah TV,Al.Dafrah.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,AL Hurra HD,AL.Hurra.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,AL Hurra Iraq HD,AL.Hurra.Iraq.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Al Qurain HD,Al.Qurain.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Al Roya TV,Al.Roya.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Al Safwa,Al.Safwa.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Al Wosta from Al Dhaid,Al.Wosta.from.Al.Dhaid.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Alfa Al Yawm,Alfa.Al.Yawm.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Alfa Cinema 1,Alfa.Cinema.1.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Alfa Cinema 2,Alfa.Cinema.2.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Alfa Fann,Alfa.Fann.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Alfa Series +2,Alfa.Series.+2.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Alfa Series Channel,Alfa.Series.Channel.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,AlMamlaka TV,AlMamlaka.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,ANC,ANC.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Animal Planet,Animal.Planet.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Arirang TV,Arirang.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,B4U Aflam,B4U.Aflam.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,B4U Plus,B4U.Plus.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Bahrain TV,Bahrain.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,BBC Arabic,BBC.Arabic.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,BBC World,BBC.World.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Bloomberg,Bloomberg.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Cartoon Network,Cartoon.Network.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,CGTN,CGTN.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,CGTN Arabic,CGTN.Arabic.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Cine Mo,Cine.Mo.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Cinema One Global,Cinema.One.Global.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,CNBC,CNBC.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,CNBC Arabia,CNBC.Arabia.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,CNN,CNN.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Crime & Investigation Network,Crime.&.Investigation.Network.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Discovery HD,Discovery.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Discovery ID,Discovery.ID.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Dubai Racing 1 HD,Dubai.Racing.1.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Dubai Racing 3,Dubai.Racing.3.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,DWRR 101.9,DWRR.101.9.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,DZMM Teleradyo,DZMM.Teleradyo.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,E! Entertainment,E!.Entertainment.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Fatafeat,Fatafeat.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,France 24,France.24.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,France 24 English,France.24.English.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,GMA Life TV,GMA.Life.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,GMA News TV,GMA.News.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,GMA Pinoy TV,GMA.Pinoy.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,H2 HD,H2.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,History HD,History.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Kapatid TV5,Kapatid.TV5.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV Arabe HD,KTV.Arabe.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV Ethraa HD,KTV.Ethraa.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV Majlis HD,KTV.Majlis.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV Sport HD,KTV.Sport.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV Sport Plus HD,KTV.Sport.Plus.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV1 HD,KTV1.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,KTV2 HD,KTV2.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Madani TV,Madani.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Marina TV,Marina.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Moonbug Kids,Moonbug.Kids.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,MTV 00s,MTV.00s.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,MTV Live HD,MTV.Live.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Music Now,Music.Now.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Myx,Myx.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,NHK World TV,NHK.World.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Nick Jr.,Nick.Jr..sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Nickelodeon HD,Nickelodeon.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,NickToons HD,NickToons.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Comedy,OSN.TV.Comedy.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Crime,OSN.TV.Crime.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Kids,OSN.TV.Kids.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Kidzone,OSN.TV.Kidzone.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Mezze,OSN.TV.Mezze.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Movies Action,OSN.TV.Movies.Action.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Movies Comedy,OSN.TV.Movies.Comedy.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Movies Family,OSN.TV.Movies.Family.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Movies Hollywood,OSN.TV.Movies.Hollywood.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Movies Premiere,OSN.TV.Movies.Premiere.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV News,OSN.TV.News.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Now,OSN.TV.Now.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV One,OSN.TV.One.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Showcase,OSN.TV.Showcase.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Showcase Classics,OSN.TV.Showcase.Classics.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Yahala,OSN.TV.Yahala.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Yahala Aflam,OSN.TV.Yahala.Aflam.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSN TV Yahala Bil Arabi,OSN.TV.Yahala.Bil.Arabi.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSNtv Movies Horror,OSNtv.Movies.Horror.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,OSNtv Popup Bourne Every Minute,OSNtv.Popup.Bourne.Every.Minute.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,PBA Rush,PBA.Rush.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Rusiya Al Yawm,Rusiya.Al.Yawm.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Sharjah Sport HD,Sharjah.Sport.HD.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Sharjah TV,Sharjah.TV.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
INVALID_SOURCE,,epgshare,SA1,Sharqiya from Kalba,Sharqiya.from.Kalba.sa,0,0.0,0.0,,,"ZERO_ACTIVE_CHANNELS 97 channels, 0 active",FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
